,doc_id,sentence
994,59,"tenderly took it up from toil"
995,59,"and carried it to god—"
996,59,"there—sandals for the barefoot—"
997,59,"there—gathered from the gales—"
998,59,"do the blue havens by the hand"
999,59,"lead the wandering sails,"
1000,60,371
1001,60,""
1002,60,"a precious—mouldering pleasure—'tis—"
1003,60,"to meet an antique book—"
1004,60,"in just the dress his century wore—"
1005,60,a privilege—i think—
1006,60,""
1007,60,"his venerable hand to take—"
1008,60,"and warming in our own—"
1009,60,"a passage back—or two—to make—"
1010,60,to times when he—was young—
1011,60,""
1012,60,"his quaint opinions—to inspect—"
1013,60,"his thought to ascertain"
1014,60,"on themes concern our mutual mind—"
1015,60,the literature of man—
1016,60,""
1017,60,"what interested scholars—most—"
1018,60,"what competitions ran—"
1019,60,"when plato—was a certainty—"
1020,60,and sophocles—a man—
1021,60,""
1022,60,"when sappho—was a living girl—"
1023,60,"and beatrice wore"
1024,60,"the gown that dante—deified—"
1025,60,facts centuries before
1026,60,""
1027,60,"he traverses—familiar—"
1028,60,"as one should come to town—"
1029,60,"and tell you all your dreams—were true—"
1030,60,he lived—where dreams were born—
1031,60,""
1032,60,"his presence is enchantment—"
1033,60,"you beg him not to go—"
1034,60,"old volume shake their vellum heads"
1035,60,and tantalize—just so—
1036,61,652
1037,61,""
1038,61,"a prison gets to be a friend—"
1039,61,"between its ponderous face"
1040,61,"and ours—a kinsmanship express—"
1041,61,and in its narrow eyes—
1042,61,""
1043,61,"we come to look with gratitude"
1044,61,"for the appointed beam"
1045,61,"it deal us—stated as our food—"
1046,61,and hungered for—the same—
1047,61,""
1048,61,"we learn to know the planks—"
1049,61,"that answer to our feet—"
1050,61,"so miserable a sound—at first—"
1051,61,nor ever now—so sweet—
1052,61,""
1053,61,"as plashing in the pools—"
1054,61,"when memory was a boy—"
1055,61,"but a demurer circuit—"
1056,61,a geometric joy—
1057,61,""
1058,61,"the posture of the key"
1059,61,"that interrupt the day"
1060,61,"to our endeavor—not so real"
1061,61,the check of liberty—
1062,61,""
1063,61,"as this phantasm steel—"
1064,61,"whose features—day and night—"
1065,61,"are present to us—as our own—"
1066,61,and as escapeless—quite—
1067,61,""
1068,61,"the narrow round—the stint—"
1069,61,"the slow exchange of hope—"
1070,61,"for something passiver—content"
1071,61,too steep for lookinp up—
1072,61,""
1073,61,"the liberty we knew"
1074,61,"avoided—like a dream—"
1075,61,"too wide for any night but heaven—"
1076,61,if that—indeed—redeem—
1077,62,"a route of evanescence"
1078,62,"with a revolving wheel--"
1079,62,"a resonance of emerald--"
1080,62,"a rush of cochineal--"
1081,62,"and every blossom on the bush"
1082,62,"adjusts its tumbled head--"
1083,62,"the mail from tunis, probably,"
1084,62,an easy morning's ride--
1085,63,100
1086,63,""
1087,63,"a science—so the savants say,"
1088,63,"""comparative anatomy""—"
1089,63,"by which a single bone—"
1090,63,"is made a secret to unfold"
1091,63,"of some rare tenant of the mold,"
1092,63,else perished in the stone—
1093,63,""
1094,63,"so to the eye prospective led,"
1095,63,"this meekest flower of the mead"
1096,63,"upon a winter's day,"
1097,63,"stands representative in gold"
1098,63,"of rose and lily, manifold,"
1099,63,and countless butterfly!
1100,64,381
1101,64,""
1102,64,"a secret told—"
1103,64,"ceases to be a secret—then—"
1104,64,"a secret—kept—"
1105,64,that—can appal but one—
1106,64,""
1107,64,"better of it—continual be afraid—"
1108,64,"than it—"
1109,64,and whom you told it to—beside—
1110,65,19
1111,65,""
1112,65,"a sepal, petal, and a thorn"
1113,65,"upon a common summer's morn—"
1114,65,"a flask of dew—a bee or two—"
1115,65,"a breeze—a caper in the trees—"
1116,65,and i'm a rose!
1117,66,882
1118,66,""
1119,66,"a shade upon the mind there passes"
1120,66,"as when on noon"
1121,66,"a cloud the mighty sun encloses"
1122,66,remembering
1123,66,""
1124,66,"that some there be too numb to notice"
1125,66,"oh god"
1126,66,"why give if thou must take away"
1127,66,the loved?
1128,67,"a shady friend for torrid days"
1129,67,"is easier to find"
1130,67,"than one of higher temperature"
1131,67,"for frigid hour of mind,"
1132,67,""
1133,67,"the vane a little to the east"
1134,67,"scares muslin souls away;"
1135,67,"if broadcloth breasts are firmer"
1136,67,"than those of organdy,"
1137,67,""
1138,67,"who is to blame? the weaver?"
1139,67,"ah! the bewildering thread!"
1140,67,"the tapestries of paradise!"
1141,67,so notelessly are made!
1142,68,263
1143,68,""
1144,68,"is all that pins the soul"
1145,68,"that stands for deity, to mine,"
1146,68,upon my side the veil—
1147,68,""
1148,68,"once witnessed of the gauze—"
1149,68,"its name is put away"
1150,68,"as far from mine, as if no plight"
1151,68,"had printed yesterday,"
1152,68,""
1153,68,"in tender—solemn alphabet,"
1154,68,"my eyes just turned to see,"
1155,68,"when it was smuggled by my sight"
1156,68,into eternity—
1157,68,""
1158,68,"more hands—to hold—these are but two—"
1159,68,"one more new-mailed nerve"
1160,68,"just granted, for the peril's sake—"
1161,68,some striding—giant—love—
1162,68,""
1163,68,"so greater than the gods can show,"
1164,68,"they slink before the clay,"
1165,68,"that not for all their heaven can boast"
1166,68,will let its keepsake—go
1167,69,204
1168,69,""
1169,69,"a slash of blue—"
1170,69,"a sweep of gray—"
1171,69,"some scarlet patches on the way,"
1172,69,"compose an evening sky—"
1173,69,"a little purple—slipped between—"
1174,69,"some ruby trousers hurried on—"
1175,69,"a wave of gold—"
1176,69,"a bank of day—"
1177,69,"this just makes out the morning sky,"
1178,70,"a solemn thing within the soul"
1179,70,"to feel itself get ripe—"
1180,70,"and golden hang—while farther up—"
1181,70,"the maker's ladders stop—"
1182,70,"and in the orchard far below—"
1183,70,you hear a being—drop—
1184,70,""
1185,70,"a wonderful—to feel the sun"
1186,70,"still toiling at the cheek"
1187,70,"you thought was finished—"
1188,70,"cool of eye, and critical of work—"
1189,70,"he shifts the stem—a little—"
1190,70,to give your core—a look—
1191,70,""
1192,70,"but solemnest—to know"
1193,70,"your chance in harvest moves"
1194,70,"a little nearer—every sun"
1195,70,"the single—to some lives,"
1196,71,271
1197,71,""
1198,71,"a solemn thing—it was—i said—"
1199,71,"a woman—white—to be—"
1200,71,"and wear—if god should count me fit—"
1201,71,her blameless mystery—
1202,71,""
1203,71,"a hallowed thing—to drop a life"
1204,71,"into the purple well—"
1205,71,"too plummetless—that it return—"
1206,71,eternity—until—
1207,71,""
1208,71,"i pondered how the bliss would look—"
1209,71,"and would it feel as big—"
1210,71,"when i could take it in my hand—"
1211,71,as hovering—seen—through fog—
1212,71,""
1213,71,"and then—the size of this ""small"" life—"
1214,71,"the sages—call it small—"
1215,71,"swelled—like horizons—in my vest—"
1216,71,"and i sneered—softly—""small""!"
1217,72,122
1218,72,""
1219,72,"a something in a summer's day"
1220,72,"as slow her flambeaux burn away"
1221,72,"which solemnizes me,"
1222,72,""
1223,72,"a something in a summer's noon—"
1224,72,"a depth—an azure—a perfume—"
1225,72,"transcending ecstasy,"
1226,72,""
1227,72,"and still within a summer's night"
1228,72,"a something so transporting bright"
1229,72,i clap my hands to see—
1230,72,""
1231,72,"then veil my too inspecting face"
1232,72,"lets such a subtle—shimmering grace"
1233,72,flutter too far for me—
1234,72,""
1235,72,"the wizard fingers never rest—"
1236,72,"the purple brook within the breast"
1237,72,still chafes it narrow bed—
1238,72,""
1239,72,"still rears the east her amber flag—"
1240,72,"guides still the sun along the crag"
1241,72,his caravan of red—
1242,72,""
1243,72,"so looking on—the night—the morn"
1244,72,"conclude the wonder gay—"
1245,72,"and i meet, coming thro' the dews"
1246,72,another summer's day!
1247,73,719
1248,73,""
1249,73,"a south wind—has a pathos"
1250,73,"of individual voice—"
1251,73,"as one detect on landings"
1252,73,"an emigrant's address,"
1253,73,""
1254,73,"a hint of ports and peoples—"
1255,73,"and much not understood—"
1256,73,"the fairer—for the farness—"
1257,73,"and for the foreignhood,"
1258,74,601
1259,74,""
1260,74,"a still—volcano—life—"
1261,74,"that flickered in the night—"
1262,74,"when it was dark enough to do"
1263,74,without erasing sight—
1264,74,""
1265,74,"a quiet—earthquake style—"
1266,74,"too subtle to suspect"
1267,74,"by natures this side naples—"
1268,74,the north cannot detect
1269,74,""
1270,74,"the solemn—torrid—symbol—"
1271,74,"the lips that never lie—"
1272,74,"whose hissing corals part—and shut—"
1273,74,and cities—ooze away—
1274,75,"a thought went up my mind to-day"
1275,75,"that i have had before,"
1276,75,"but did not finish,--some way back,"
1277,75,"i could not fix the year,"
1278,75,""
1279,75,"nor where it went, nor why it came"
1280,75,"the second time to me,"
1281,75,"nor definitely what it was,"
1282,75,"have i the art to say,"
1283,75,""
1284,75,"but somewhere in my soul, i know"
1285,75,"i've met the thing before;"
1286,75,"it just reminded me--'t was all--"
1287,75,"and came my way no more,"
1288,76,71
1289,76,""
1290,76,"a throe upon the features—"
1291,76,"a hurry in the breath—"
1292,76,"an ecstasy of parting"
1293,76,"denominated ""death""—"
1294,76,""
1295,76,"an anguish at the mention"
1296,76,"which when to patience grown,"
1297,76,"i've known permission given"
1298,76,"to rejoin its own,"
1299,77,"a toad can die of light!"
1300,77,"   death is the common right"
1301,77,"     of toads and men,--"
1302,77,"   of earl and midge"
1303,77,"   the privilege,"
1304,77,"     why swagger then?"
1305,77,"   the gnat's supremacy"
1306,77,"   is large as thine,"
1307,78,400
1308,78,""
1309,78,"a tongue—to tell him i am true!"
1310,78,"its fee—to be of gold—"
1311,78,"had nature—in her monstrous house"
1312,78,a single ragged child—
1313,78,""
1314,78,"to earn a mine—would run"
1315,78,"that interdicted way,"
1316,78,"and tell him—charge thee speak it plain—"
1317,78,that so far—truth is true?
1318,78,""
1319,78,"and answer what i do—"
1320,78,"beginning with the day"
1321,78,"that night—begun—"
1322,78,"nay—midnight—'twas—"
1323,78,since midnight—happened—say—
1324,78,""
1325,78,"if once more—pardon—boy—"
1326,78,"the magnitude thou may"
1327,78,"enlarge my message—if too vast"
1328,78,another lad—help thee—
1329,78,""
1330,78,"thy pay—in diamonds—be—"
1331,78,"and his—in solid gold—"
1332,78,"say rubies—if he hesitate—"
1333,78,my message—must be told—
1334,78,""
1335,78,"say—last i said—was this—"
1336,78,"that when the hills—come down—"
1337,78,"and hold no higher than the plain—"
1338,78,my bond—have just begun—
1339,78,""
1340,78,"and when the heavens—disband—"
1341,78,"and deity conclude—"
1342,78,"then—look for me, be sure you say—"
1343,78,least figure—on the road—
1344,79,459
1345,79,""
